"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"I3","H0","840","United States","02","FORESTRY, LOGGING AND RELATED SERVICE ACTIVITIES","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,23,0,0,38891.833,
"I3","H0","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1989,1989,"TRN","AHS",0.41,1.21,1.87,0,7.5,31,0,0,40761,
"I3","H0","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1990,1990,"TRN","AHS",0.36,1.37,1.99,0,7.5,26,0,0,44165,
"I3","H0","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1991,1991,"CMT","AHS",0.36,1.81,1.99,0,7.5,26,0,0,50088.98,
"I3","H0","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1992,1992,"CMT","AHS",0.38,1.97,2.04,0,7.5,24,0,0,45352.756,
"I3","H0","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1993,1993,"CMT","AHS",0.45,1.71,2.19,0,7.5,21,0,0,40381.77,
"I3","H0","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,26,0,0,65811.67,
"I3","H0","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",1989,1989,"TRN","AHS",0,0,0,0,0,2,0,0,1795,
"I3","H0","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,2,0,0,272,
"I3","H0","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,2,0,0,97.719,
"I3","H0","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,2,0,0,46.033,
"I3","H0","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1989,1989,"TRN","AHS",0,0,0,0,0,3,0,0,3999142,
"I3","H0","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,3,0,0,4965706,
"I3","H0","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,3,0,0,4500037.49,
"I3","H0","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1992,1992,"CMT","AHS",0,0,0,0,0,3,0,0,4496161.777,
"I3","H0","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,3,0,0,4397641.772,
"I3","H0","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,5,0,0,5603219.226,
"I3","H0","840","United States","13","MINING OF METAL ORES","484","Mexico",1989,1989,"TRN","AHS",0.63,0.02,2,0,5,12,0,0,58903,
"I3","H0","840","United States","13","MINING OF METAL ORES","484","Mexico",1990,1990,"TRN","AHS",0,0,0,0,0,15,0,0,170997,
"I3","H0","840","United States","13","MINING OF METAL ORES","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,9,0,0,106233.604,
"I3","H0","840","United States","13","MINING OF METAL ORES","484","Mexico",1992,1992,"CMT","AHS",0,0,0,0,0,9,0,0,91175.98,
"I3","H0","840","United States","13","MINING OF METAL ORES","484","Mexico",1993,1993,"CMT","AHS",0,0,0,0,0,7,0,0,39332.949,
"I3","H0","840","United States","13","MINING OF METAL ORES","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,12,0,0,152943.698,
"I3","H0","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1989,1989,"TRN","AHS",1.78,0.59,4.08,0,21,55,1,1,201186,
"I3","H0","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1990,1990,"TRN","AHS",2.23,0.45,4.28,0,21,45,1,1,239945,
"I3","H0","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1991,1991,"CMT","AHS",1.93,0.3,4.28,0,21,45,1,1,252652.348,
"I3","H0","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1992,1992,"CMT","AHS",1.61,0.36,4.34,0,21,44,1,1,192206.012,
"I3","H0","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1993,1993,"CMT","AHS",1.96,0.22,4.5,0,21,42,1,1,146839.35,
"I3","H0","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,44,0,0,224302.98,
"I3","H0","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1989,1989,"TRN","AHS",6.18,4.7,7.75,0,35,473,21,55,1044302,
"I3","H0","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1990,1990,"TRN","AHS",5.93,6.24,7.6,0,35,421,18,52,1042219,
"I3","H0","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1991,1991,"CMT","AHS",6.43,6.46,7.6,0,35,471,18,52,1023178.926,
"I3","H0","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1992,1992,"CMT","AHS",6.17,7.29,7.57,0,35,477,18,53,1004609.484,
"I3","H0","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1993,1993,"CMT","AHS",6.65,6.6,7.73,0,35,472,17,56,1123693.377,
"I3","H0","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1995,1995,"CMT","AHS",1.68,1.23,11.34,0,151.1,817,11,20,1651787.73,
"I3","H0","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1989,1989,"TRN","AHS",,,,,,8,0,0,4675,
"I3","H0","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1990,1990,"TRN","AHS",,,,,,3,0,0,4119,
"I3","H0","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1991,1991,"CMT","AHS",,,,,,7,0,0,3884.71,
"I3","H0","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1992,1992,"CMT","AHS",,,,,,6,0,0,3429.76,
"I3","H0","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1993,1993,"CMT","AHS",,,,,,6,0,0,3750.206,
"I3","H0","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,6,0,0,6188.163,
"I3","H0","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1989,1989,"TRN","AHS",10.72,9.44,5.74,0,36.1,404,20,62,166668,
"I3","H0","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1990,1990,"TRN","AHS",11.01,8.85,6.11,0,36.1,368,21,72,297136,
"I3","H0","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1991,1991,"CMT","AHS",11.11,9.26,5.71,0,36.1,413,20,81,328120.56,
"I3","H0","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1992,1992,"CMT","AHS",10.78,10.06,5.79,0,36.1,399,18,76,394853.897,
"I3","H0","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1993,1993,"CMT","AHS",10.75,11.33,5.88,0,36.1,433,21,81,536143.3,
"I3","H0","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1995,1995,"CMT","AHS",6.35,4.44,5.33,0,25,648,18,22,1275798.111,
"I3","H0","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1989,1989,"TRN","AHS",14.24,13.79,8.58,0,34.6,466,67,146,562998,
"I3","H0","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1990,1990,"TRN","AHS",14.03,13.29,8.42,0,34.6,343,59,135,678546,
"I3","H0","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1991,1991,"CMT","AHS",13.9,13.38,8.59,0,34.6,356,62,140,868268.021,
"I3","H0","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1992,1992,"CMT","AHS",13.81,13.25,8.66,0,34.6,378,66,147,1107872.775,
"I3","H0","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1993,1993,"CMT","AHS",13.77,13.42,8.73,0,34.6,354,64,139,1242953.382,
"I3","H0","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1995,1995,"CMT","AHS",6.72,5.01,6.13,0,19.4,499,17,47,2267767.925,
"I3","H0","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1989,1989,"TRN","AHS",10.9,12.64,12.48,0,48,181,45,47,255385,
"I3","H0","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1990,1990,"TRN","AHS",9.86,12.27,11.49,0,48,166,37,39,251004,
"I3","H0","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1991,1991,"CMT","AHS",10.06,11.82,11.68,0,48,174,39,41,257546.542,
"I3","H0","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1992,1992,"CMT","AHS",9.86,11.26,11.58,0,48,171,38,40,327575.818,
"I3","H0","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1993,1993,"CMT","AHS",9.98,10.95,11.44,0,48,169,37,39,351578.741,
"I3","H0","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1995,1995,"CMT","AHS",4.87,6.25,9.6,0,41.6,196,17,34,442178.153,
"I3","H0","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1989,1989,"TRN","AHS",3.13,3.68,4.33,0,20,126,2,5,215993,
"I3","H0","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1990,1990,"TRN","AHS",3.6,3.52,4.52,0,20,97,1,5,214115,
"I3","H0","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1991,1991,"CMT","AHS",3.39,3.26,4.24,0,20,105,1,4,232101.445,
"I3","H0","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1992,1992,"CMT","AHS",3.93,3.28,4.6,0,20,109,1,6,276592.62,
"I3","H0","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1993,1993,"CMT","AHS",3.61,3.16,4.44,0,20,108,2,5,312106.891,
"I3","H0","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1995,1995,"CMT","AHS",0.15,0.28,1.09,0,6.4,130,0,0,305337.208,
"I3","H0","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1989,1989,"TRN","AHS",2.43,3.72,2.54,0,17,125,0,1,370257,
"I3","H0","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1990,1990,"TRN","AHS",2.53,3.27,2.45,0,17,103,0,1,183148,
"I3","H0","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1991,1991,"CMT","AHS",2.45,3.38,2.44,0,17,112,0,1,105704.891,
"I3","H0","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1992,1992,"CMT","AHS",2.74,2.96,2.59,0,17,113,0,1,112097.832,
"I3","H0","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1993,1993,"CMT","AHS",2.67,2.98,2.41,0,17,115,0,1,96273.228,
"I3","H0","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1995,1995,"CMT","AHS",0.06,0,0.8,0,8.7,116,0,0,286959.287,
"I3","H0","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1989,1989,"TRN","AHS",1.64,2.01,2.15,0,5.3,42,0,0,47673,
"I3","H0","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1990,1990,"TRN","AHS",1.81,2.05,2.37,0,8,43,0,0,60269,
"I3","H0","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1991,1991,"CMT","AHS",1.65,1.89,2.33,0,8,43,0,0,87009.998,
"I3","H0","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1992,1992,"CMT","AHS",1.74,2.06,2.36,0,8,45,0,0,110981.449,
"I3","H0","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1993,1993,"CMT","AHS",1.58,2.16,2.31,0,8,44,0,0,108335.812,
"I3","H0","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,47,0,0,211459.804,
"I3","H0","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1989,1989,"TRN","AHS",0.58,3.94,2.32,0,7,22,0,0,197172,
"I3","H0","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1990,1990,"TRN","AHS",0.58,3.43,2.32,0,7,22,0,0,405861,
"I3","H0","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1991,1991,"CMT","AHS",0.85,4.14,2.36,0,7,22,0,0,360021.586,
"I3","H0","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1992,1992,"CMT","AHS",0.8,4.95,2.57,0,7,19,0,0,400504.23,
"I3","H0","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1993,1993,"CMT","AHS",0.85,5.64,2.36,0,7,22,0,0,666506.751,
"I3","H0","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1995,1995,"CMT","AHS",0.14,1.39,1.36,0,5.6,24,0,0,400122.522,
"I3","H0","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1989,1989,"TRN","AHS",5.12,4.39,4.87,0,23.5,844,23,36,735985,
"I3","H0","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1990,1990,"TRN","AHS",5.17,4.11,4.9,0,23.5,863,23,38,853571,
"I3","H0","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1991,1991,"CMT","AHS",5.17,4.76,4.76,0,23.5,877,22,34,935460.906,
"I3","H0","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1992,1992,"CMT","AHS",5.13,4.69,4.88,0,23.5,876,22,38,1085740.778,
"I3","H0","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1993,1993,"CMT","AHS",5.22,4.4,4.76,0,23.5,913,21,38,1073396.234,
"I3","H0","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1995,1995,"CMT","AHS",0.68,0.83,3.14,0,18.6,1125,1,15,1752328.786,
"I3","H0","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1989,1989,"TRN","AHS",4.55,4.52,2.21,0,16,182,0,1,298319,
"I3","H0","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1990,1990,"TRN","AHS",4.33,4.56,2.29,0,16,192,0,1,302409,
"I3","H0","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1991,1991,"CMT","AHS",4.33,4.78,2.29,0,16,185,0,1,342294.131,
"I3","H0","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1992,1992,"CMT","AHS",4.55,4.68,2.35,0,16,190,0,1,373438.564,
"I3","H0","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1993,1993,"CMT","AHS",4.41,4.69,2.26,0,16,197,0,1,405139.999,
"I3","H0","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1995,1995,"CMT","AHS",0.35,0.33,1.93,0,12.8,216,0,0,669817.638,
"I3","H0","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1989,1989,"TRN","AHS",5.72,5.91,7.14,0,38,243,19,22,483787,
"I3","H0","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1990,1990,"TRN","AHS",5.79,6.23,7.24,0,38,232,20,23,515362,
"I3","H0","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1991,1991,"CMT","AHS",6.12,6.48,7.29,0,38,232,21,25,503471.841,
"I3","H0","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1992,1992,"CMT","AHS",6.21,6.82,7.28,0,38,239,21,25,550753.126,
"I3","H0","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1993,1993,"CMT","AHS",5.98,7.28,7.15,0,38,240,20,23,591670.072,
"I3","H0","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1995,1995,"CMT","AHS",1.37,2.38,6.47,0,32.9,267,10,19,837015.275,
"I3","H0","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1989,1989,"TRN","AHS",4.47,3.61,2.81,0,19,326,0,1,1045804,
"I3","H0","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1990,1990,"TRN","AHS",4.41,3.83,2.75,0,15,309,0,0,881780,
"I3","H0","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1991,1991,"CMT","AHS",4.31,4.47,2.77,0,19,309,0,1,662741.885,
"I3","H0","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1992,1992,"CMT","AHS",4.44,4.68,2.95,0,20,289,1,2,703633.367,
"I3","H0","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1993,1993,"CMT","AHS",4.52,4.68,2.88,0,20,337,1,2,880986.228,
"I3","H0","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1995,1995,"CMT","AHS",2.18,2.15,2.56,0,15.2,431,0,1,1896534.082,
"I3","H0","840","United States","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","484","Mexico",1989,1989,"TRN","AHS",4.64,4.81,2.41,0,17,320,0,1,452437,
"I3","H0","840","United States","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","484","Mexico",1990,1990,"TRN","AHS",4.65,4.89,2.46,0,17,319,0,1,483304,
"I3","H0","840","United States","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","484","Mexico",1991,1991,"CMT","AHS",4.58,5.04,2.43,0,17,312,0,1,484160.873,
"I3","H0","840","United States","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","484","Mexico",1992,1992,"CMT","AHS",4.63,5.01,2.42,0,17,321,0,1,511698.014,
"I3","H0","840","United States","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","484","Mexico",1993,1993,"CMT","AHS",4.57,4.93,2.46,0,17,332,0,1,592199.049,
"I3","H0","840","United States","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","484","Mexico",1995,1995,"CMT","AHS",0.23,0.22,1.28,0,10,346,0,0,908604.266,
"I3","H0","840","United States","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","484","Mexico",1989,1989,"TRN","AHS",3.23,3.08,1.95,0,11,465,0,0,1229108,
"I3","H0","840","United States","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","484","Mexico",1990,1990,"TRN","AHS",3.28,3.18,1.86,0,11,487,0,0,1352020,
"I3","H0","840","United States","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","484","Mexico",1991,1991,"CMT","AHS",3.27,3.36,1.86,0,11,465,0,0,1600262.737,
"I3","H0","840","United States","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","484","Mexico",1992,1992,"CMT","AHS",3.27,3.39,1.81,0,11,455,0,0,1979838.3,
"I3","H0","840","United States","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","484","Mexico",1993,1993,"CMT","AHS",3.29,3.43,1.85,0,11,486,0,0,2279620.229,
"I3","H0","840","United States","29","MANUFACTURE OF MACHINERY AND EQUIPMENT N.E.C.","484","Mexico",1995,1995,"CMT","AHS",0.16,0.17,1.01,0,8.8,597,0,0,3343218.239,
"I3","H0","840","United States","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","484","Mexico",1989,1989,"TRN","AHS",2.93,2.44,1.82,0,5.3,48,0,0,773570,
"I3","H0","840","United States","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","484","Mexico",1990,1990,"TRN","AHS",2.83,2.37,1.82,0,5.3,47,0,0,708861,
"I3","H0","840","United States","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","484","Mexico",1991,1991,"CMT","AHS",2.71,2.32,1.86,0,5.3,47,0,0,728636.432,
"I3","H0","840","United States","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","484","Mexico",1992,1992,"CMT","AHS",2.67,2.16,1.88,0,5.3,47,0,0,958222.158,
"I3","H0","840","United States","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","484","Mexico",1993,1993,"CMT","AHS",2.68,2.2,1.86,0,5.3,48,0,0,1092684.684,
"I3","H0","840","United States","30","MANUFACTURE OF OFFICE, ACCOUNTING AND COMPUTING MA","484","Mexico",1995,1995,"CMT","AHS",0,0,0,0,0,80,0,0,2192424.091,
"I3","H0","840","United States","31","MANUFACTURE OF ELECTRICAL MACHINERY AND APPARATUS ","484","Mexico",1989,1989,"TRN","AHS",4.36,4.72,2.72,0,25,188,2,2,3454570,
"I3","H0","840","United States","31","MANUFACTURE OF ELECTRICAL MACHINERY AND APPARATUS ","484","Mexico",1990,1990,"TRN","AHS",4.41,4.71,2.77,0,25,179,2,2,3707562,
"I3","H0","840","United States","31","MANUFACTURE OF ELECTRICAL MACHINERY AND APPARATUS ","484","Mexico",1991,1991,"CMT","AHS",4.37,4.71,2.74,0,25,185,2,2,4169770.828,
"I3","H0","840","United States","31","MANUFACTURE OF ELECTRICAL MACHINERY AND APPARATUS ","484","Mexico",1992,1992,"CMT","AHS",4.39,4.72,2.75,0,25,186,2,2,4873798.116,
"I3","H0","840","United States","31","MANUFACTURE OF ELECTRICAL MACHINERY AND APPARATUS ","484","Mexico",1993,1993,"CMT","AHS",4.36,4.69,2.71,0,25,192,2,2,5763197.399,
"I3","H0","840","United States","31","MANUFACTURE OF ELECTRICAL MACHINERY AND APPARATUS ","484","Mexico",1995,1995,"CMT","AHS",0.05,0.25,0.46,0,4.2,216,0,0,8147500.939,
"I3","H0","840","United States","32","MANUFACTURE OF RADIO, TELEVISION AND COMMUNICATION","484","Mexico",1989,1989,"TRN","AHS",5.19,4.56,2.65,0,15,130,0,0,2932243,
"I3","H0","840","United States","32","MANUFACTURE OF RADIO, TELEVISION AND COMMUNICATION","484","Mexico",1990,1990,"TRN","AHS",5.09,4.51,2.6,0,15,130,0,0,3024217,
"I3","H0","840","United States","32","MANUFACTURE OF RADIO, TELEVISION AND COMMUNICATION","484","Mexico",1991,1991,"CMT","AHS",5.08,4.54,2.62,0,15,124,0,0,3651872.305,
"I3","H0","840","United States","32","MANUFACTURE OF RADIO, TELEVISION AND COMMUNICATION","484","Mexico",1992,1992,"CMT","AHS",5.13,4.49,2.62,0,15,128,0,0,4320186.019,
"I3","H0","840","United States","32","MANUFACTURE OF RADIO, TELEVISION AND COMMUNICATION","484","Mexico",1993,1993,"CMT","AHS",5.12,4.41,2.61,0,15,130,0,0,4844092.104,
