hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
2022006	99	"Bovine meat cuts, w/bone in, not processed, frozen, descr in gen. note 15 of the"	"KG"	""	"B"	1	.053094	0	.044	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.159281	0	.132	0	"5/31/1997"	"12/31/2100"		.828724
2022010	99	"High-qual. beef cuts, w/bone in, processed, frozen, descr in add. US note 3 to C"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/2100"		4.493
2022020	99	""	""	""	""						""	""	""	""	""	""	""	""						""						""						""						""						""	""						""	""		
2022030	99	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, frozen, de"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/2100"		11.125
2022040	99	""	""	""	""						""	""	""	""	""	""	""	""						""						""						""						""						""	""						""	""		
2022050	99	"Bovine meat cuts, w/bone in, not processed, frozen, descr in add. US note 3 to C"	"KG"	""	"B"	1	.033545	0	.044	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.100636	0	.132	0	"5/31/1997"	"12/31/2100"		1.31166
2022060	99	""	""	""	""						""	""	""	""	""	""	""	""						""						""						""						""						""	""						""	""		
2022080	99	"Bovine meat cuts, w/bone in, frozen, not descr in gen. note 15 or add. US note 3"	"KG"	""	"B"	7	.264	.264	0	0	""	""	""	""	""	""	""	""		.264				"MX"	0	0	0	0		""		.264				""		.264				""		.264				""	""	7	.311	.311	0	0	"1/1/2000"	"12/31/2100"		
2023002	99	"High-qual. beef cuts, boneless, processed, frozen, descr in gen. note 15 of the "	"KG"	""	"B"	7	.04	.04	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/1995"	"12/31/2100"		1.87489
2023004	99	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, des"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/2100"		
2023006	99	"Bovine meat cuts, boneless, not processed, frozen, descr in gen. note 15 of the "	"KG"	""	"B"	1	.029191	0	.044	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.087574	0	.132	0	"5/31/1997"	"12/31/2100"		1.50729
2023010	99	"High-qual. beef cuts, boneless, processed, frozen, descr in add. US note 3 to Ch"	"KG"	""	"B"	7	.04	.04	0	0	"A*"	"AR"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"7/1/1998"	"12/31/2100"		14.8476
2023020	99	""	""	""	""						""	""	""	""	""	""	""	""						""						""						""						""						""	""						""	""		
2023030	99	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, des"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/2100"		2.04616
2023040	99	""	""	""	""						""	""	""	""	""	""	""	""						""						""						""						""						""	""						""	""		
2023050	99	"Bovine meat cuts, boneless, not processed, frozen, descr in add. US note 3 to Ch"	"KG"	""	"B"	1	.025861	0	.044	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E*"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.077583	0	.132	0	"5/31/1997"	"12/31/2100"		1.7014
2023060	99	""	""	""	""						""	""	""	""	""	""	""	""						""						""						""						""						""	""						""	""		
2023080	99	"Bovine meat cuts, boneless, frozen, not descr in gen. note 15 or add. US note 3 "	"KG"	""	"B"	7	.264	.264	0	0	""	""	""	""	""	""	""	""		.264				"MX"	0	0	0	0		""		.264				""		.264				""		.264				""	""	7	.311	.311	0	0	"1/1/2000"	"12/31/2100"		1.44984
2031100	99	"Carcasses and half-carcasses of swine, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.032372	0	.055	0	"6/12/1997"	"12/31/2100"		1.69898
2031210	99	"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in"	"KG"	""	"B"	1	.005102	0	.014	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.026241	0	.072	0	"1/1/2000"	"12/31/2100"		2.74384
2031290	99	"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than proc"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.042406	0	.055	0	"6/12/1997"	"12/31/2100"		1.29698
2031920	99	"Meat of swine nesi, retail cuts, fresh or chilled"	"KG"	""	"B"	1	.005832	0	.014	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.029993	0	.072	0	"1/1/2000"	"12/31/2100"		2.40059
2031940	99	"Meat of swine, nesi, non retail cuts, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.030853	0	.055	0	"6/12/1997"	"12/31/2100"		1.78262
2032100	99	"Carcasses and half-carcasses of swine, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.030212	0	.055	0	"6/12/1997"	"12/31/2100"		1.82046
2032210	99	"Frozen retail cuts of hams, shoulders and cuts thereof, with bone in"	"KG"	""	"B"	1	.006717	0	.014	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.034546	0	.072	0	"1/1/2000"	"12/31/2100"		2.08418
2032290	99	"Frozen hams, shoulders and cuts thereof, with bone in, other than retail cuts"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.024534	0	.055	0	"6/12/1997"	"12/31/2100"		2.24175
2032920	99	"Frozen retail cuts of meat of swine, nesi"	"KG"	""	"B"	1	.00457	0	.014	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.023505	0	.072	0	"1/1/2000"	"12/31/2100"		3.06317
2032940	99	"Frozen meat of swine, other than retail cuts, nesi"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.02197	0	.055	0	"6/12/1997"	"12/31/2100"		2.50341
2041000	99	"Carcasses and half-carcasses of lamb, fresh or chilled"	"KG"	""	"B"	1	.002967	0	.007	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.065273	0	.154	0	"1/1/2000"	"12/31/2100"		2.35933
2042100	99	"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled"	"KG"	""	"B"	1	.027191	0	.028	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.10682	0	.11	0	"1/1/2000"	"12/31/2100"		1.02977
2042220	99	"Cuts of lamb meat with bone in, fresh or chilled"	"KG"	""	"B"	1	.001234	0	.007	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.027148	0	.154	0	"1/1/2000"	"12/31/2100"		5.67269
2042240	99	"Cuts of sheep meat with bone in, nesi, fresh or chilled"	"KG"	""	"B"	1	.025046	0	.028	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.098394	0	.11	0	"1/1/2000"	"12/31/2100"		1.11796
2042320	99	"Boneless meat of lamb, fresh or chilled"	"KG"	""	"B"	1	.001686	0	.007	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.03709	0	.154	0	"1/1/2000"	"12/31/2100"		4.1521
2042340	99	"Boneless meat of sheep, nesi, fresh or chilled"	"KG"	""	"B"	1	.025402	0	.028	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.099793	0	.11	0	"1/1/2000"	"12/31/2100"		1.10229
2043000	99	"Carcasses and half-carcasses of lamb, frozen"	"KG"	""	"B"	1	.004321	0	.007	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.095072	0	.154	0	"1/1/2000"	"12/31/2100"		1.61983
2044100	99	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"KG"	""	"B"	1	.024839	0	.028	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.097581	0	.11	0	"1/1/2000"	"12/31/2100"		1.12727
2044220	99	"Cuts of lamb meat with bone in, frozen"	"KG"	""	"B"	1	.001406	0	.007	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.03093	0	.154	0	"1/1/2000"	"12/31/2100"		4.97898
2044240	99	"Cuts of sheep meat with bone in, nesi, frozen"	"KG"	""	"B"	1	.027851	0	.028	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.109414	0	.11	0	"1/1/2000"	"12/31/2100"		1.00536
2044320	99	"Boneless meat of lamb, frozen"	"KG"	""	"B"	1	.002087	0	.007	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.045909	0	.154	0	"1/1/2000"	"12/31/2100"		3.35447
2044340	99	"Boneless meat of sheep, nesi, frozen"	"KG"	""	"B"	1	.014164	0	.028	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0			"IL"		0				"J"		0	0	0		""	""	1	.055645	0	.11	0	"1/1/2000"	"12/31/2100"		1.97682
2045000	99	"Meat of goats, fresh, chilled or frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.046913	0	.11	0	"1/1/1989"	"12/31/2100"		2.34474
