hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
2011010	97	"Bovine carcasses and halves, fresh or chld., descr. in add. US note 3 to Ch. 2"	"KG"	""	"B"	1	.014585	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.043754	0	.132	0	"5/31/1997"	"12/31/1999"		3.01686
2011050	97	"Bovine carcasses and halves, fresh or chld., other than descr. in gen. note 15 o"	"KG"	""	"B"	7	.288	.288	0	0	""	""	""	""		""	""	""		.288				"MX"		0	0	0	0	""		.288				""		.288				""		.288				""	""	7	.311	.311	0	0	"1/1/1997"	"12/31/1997"		3.89709
2012002	97	"High-qual. beef cuts w/bone in, processed, fresh or chld., descr in gen. note 15"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		1.44339
2012004	97	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, fresh or c"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		
2012006	97	"Bovine meat cuts, w/bone in, not processed, fresh or chld., descr in gen. note 1"	"KG"	""	"B"	1	.013701	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.041102	0	.132	0	"5/31/1997"	"12/31/1999"		3.21151
2012010	97	"High-qual. beef cuts, w/bone in, processed, fresh or chld., descr in add. US not"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		
2012020	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2012030	97	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, fresh or c"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		2.75548
2012040	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2012050	97	"Bovine meat cuts, w/bone in, not processed, fresh or chld., descr in add. US not"	"KG"	""	"B"	1	.020981	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.062942	0	.132	0	"5/31/1997"	"12/31/1999"		2.09719
2012060	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2012080	97	"Bovine meat cuts, w/bone in, fresh or chld., not descr in gen. note 15 or add. U"	"KG"	""	"B"	7	.288	.288	0	0	""	""	""	""		""	""	""		.288				"MX"		0	0	0	0	""		.288				""		.288				""		.288				""	""	7	.331	.331	0	0	"1/1/1997"	"12/31/1997"		
2013002	97	"High-qual. beef cuts, boneless, processed, fresh or chld., descr in gen. note 15"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		3.78632
2013004	97	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, fresh or ch"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		2.75
2013006	97	"Bovine meat cuts, boneless, not processed, fresh or chld., descr in gen. note 15"	"KG"	""	"B"	1	.010496	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.031488	0	.132	0	"5/31/1997"	"12/31/1999"		4.19206
2013010	97	"High-qual. beef cuts, boneless, processed, fresh or chld., descr in add. US note"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		14.1689
2013020	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2013030	97	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, fresh or ch"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		1.7435
2013040	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2013050	97	"Bovine meat cuts, boneless, not processed, fresh or chld., descr in add. US note"	"KG"	""	"B"	1	.016819	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.050457	0	.132	0	"5/31/1997"	"12/31/1999"		2.61608
2013060	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2013080	97	"Bovine meat cuts, boneless, fresh or chld., not descr in gen. note 15 or add. US"	"KG"	""	"B"	7	.288	.288	0	0	""	""	""	""		""	""	""		.288				"MX"		0	0	0	0	""		.288				""		.288				""		.288				""	""	7	.311	.311	0	0	"1/1/1997"	"12/31/1997"		
2021000	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2021005	97	"Bovine carcasses and halves, frozen, descr. in gen. note 15 of the HTS"	"KG"	""	"B"	1		0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1		0	.132	0	"5/31/1997"	"12/31/1999"		
2021010	97	"Bovine carcasses and halves, frozen, descr. in add. US note 3 to Ch. 2"	"KG"	""	"B"	1	.029362	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.088085	0	.132	0	"5/31/1997"	"12/31/1999"		1.49855
2021050	97	"Bovine carcasses and halves, frozen, other than descr. in gen. note 15 or add. U"	"KG"	""	"B"	7	.288	.288	0	0	""	""	""	""		""	""	""		.288				"MX"		0	0	0	0	""		.288				""		.288				""		.288				""	""	7	.311	.311	0	0	"1/1/1997"	"12/31/1997"		
2022002	97	"High-qual. beef cuts w/bone in, processed, frozen, descr in gen. note 15 of the "	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		3.67583
2022004	97	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, frozen, de"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		3.36347
2022006	97	"Bovine meat cuts, w/bone in, not processed, frozen, descr in gen. note 15 of the"	"KG"	""	"B"	1	.010095	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.030286	0	.132	0	"5/31/1997"	"12/31/1999"		4.35844
2022010	97	"High-qual. beef cuts, w/bone in, processed, frozen, descr in add. US note 3 to C"	"KG"	""	"B"	7	.04	.04	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		
2022020	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2022030	97	"Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, frozen, de"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		15.0964
2022040	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2022050	97	"Bovine meat cuts, w/bone in, not processed, frozen, descr in add. US note 3 to C"	"KG"	""	"B"	1	.030029	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.090087	0	.132	0	"5/31/1997"	"12/31/1999"		1.46524
2022060	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2022080	97	"Bovine meat cuts, w/bone in, frozen, not descr in gen. note 15 or add. US note 3"	"KG"	""	"B"	7	.288	.288	0	0	""	""	""	""		""	""	""		.288				"MX"		0	0	0	0	""		.288				""		.288				""		.288				""	""	7	.311	.311	0	0	"1/1/1997"	"12/31/1997"		6.85909
2023002	97	"High-qual. beef cuts, boneless, processed, frozen, descr in gen. note 15 of the "	"KG"	""	"B"	7	.04	.04	0	0	"A"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/1995"	"12/31/1999"		2.396
2023004	97	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, des"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		7.07497
2023006	97	"Bovine meat cuts, boneless, not processed, frozen, descr in gen. note 15 of the "	"KG"	""	"B"	1	.017642	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.052926	0	.132	0	"5/31/1997"	"12/31/1999"		2.49407
2023010	97	"High-qual. beef cuts, boneless, processed, frozen, descr in add. US note 3 to Ch"	"KG"	""	"B"	7	.04	.04	0	0	"A"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/1995"	"12/31/1999"		5.33037
2023020	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2023030	97	"Bovine meat cuts (except high-qual. beef cuts), boneless, processed, frozen, des"	"KG"	""	"B"	7	.1	.1	0	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"5/31/1997"	"12/31/1999"		2.05001
2023040	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2023050	97	"Bovine meat cuts, boneless, not processed, frozen, descr in add. US note 3 to Ch"	"KG"	""	"B"	1	.026319	0	.044	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E*"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.078956	0	.132	0	"5/31/1997"	"12/31/1999"		1.67181
2023060	97	""	""	""	""						""	""	""	""		""	""	""						""						""						""						""						""	""						""	""		
2023080	97	"Bovine meat cuts, boneless, frozen, not descr in gen. note 15 or add. US note 3 "	"KG"	""	"B"	7	.288	.288	0	0	""	""	""	""		""	""	""		.288				"MX"		0	0	0	0	""		.288				""		.288				""		.288				""	""	7	.311	.311	0	0	"1/1/1997"	"12/31/1997"		1.87583
2031100	97	"Carcasses and half-carcasses of swine, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.028844	0	.055	0	"7/5/1996"	"12/31/1999"		1.90679
2031210	97	"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in"	"KG"	""	"B"	1	.006884	0	.018	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.027535	0	.072	0	"5/31/1997"	"12/31/1997"		2.61484
2031290	97	"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than proc"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.028172	0	.055	0	"7/5/1996"	"12/31/1999"		1.95227
2031920	97	"Meat of swine nesi, retail cuts, fresh or chilled"	"KG"	""	"B"	1	.006657	0	.018	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.026627	0	.072	0	"5/31/1997"	"12/31/1997"		2.70404
2031940	97	"Meat of swine, nesi, non retail cuts, fresh or chilled"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.020942	0	.055	0	"7/5/1996"	"12/31/1999"		2.62626
2032100	97	"Carcasses and half-carcasses of swine, frozen"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.030736	0	.055	0	"7/5/1996"	"12/31/1999"		1.78946
2032210	97	"Frozen retail cuts of hams, shoulders and cuts thereof, with bone in"	"KG"	""	"B"	1	.006416	0	.018	0	"A"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.025662	0	.072	0	"1/1/1997"	"12/31/1997"		2.80566
2032290	97	"Frozen hams, shoulders and cuts thereof, with bone in, other than retail cuts"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.014459	0	.055	0	"7/5/1996"	"12/31/1999"		3.80394
2032920	97	"Frozen retail cuts of meat of swine, nesi"	"KG"	""	"B"	1	.005078	0	.018	0	"A"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.020314	0	.072	0	"1/1/1997"	"12/31/1997"		3.5444
2032940	97	"Frozen meat of swine, other than retail cuts, nesi"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""		""	""	""		0				""		0				""		0				""		0				""		0				""	""	1	.01921	0	.055	0	"7/5/1996"	"12/31/1999"		2.8631
2041000	97	"Carcasses and half-carcasses of lamb, fresh or chilled"	"KG"	""	"B"	1	.003771	0	.009	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.064534	0	.154	0	"5/31/1997"	"12/31/1997"		2.38634
2042100	97	"Carcasses and half-carcasses of sheep, other than lamb, fresh or chilled"	"KG"	""	"B"	1	.007253	0	.031	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.025736	0	.11	0	"5/31/1997"	"12/31/1997"		4.27409
2042220	97	"Cuts of lamb meat with bone in, fresh or chilled"	"KG"	""	"B"	1	.001325	0	.009	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.022666	0	.154	0	"5/31/1997"	"12/31/1997"		6.79443
2042240	97	"Cuts of sheep meat with bone in, nesi, fresh or chilled"	"KG"	""	"B"	1	.026268	0	.031	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.093207	0	.11	0	"5/31/1997"	"12/31/1997"		1.18017
2042320	97	"Boneless meat of lamb, fresh or chilled"	"KG"	""	"B"	1	.00175	0	.009	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.029943	0	.154	0	"5/31/1997"	"12/31/1997"		5.14319
2042340	97	"Boneless meat of sheep, nesi, fresh or chilled"	"KG"	""	"B"	1		0	.031	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1		0	.11	0	"5/31/1997"	"12/31/1997"		
2043000	97	"Carcasses and half-carcasses of lamb, frozen"	"KG"	""	"B"	1	.004658	0	.009	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.07971	0	.154	0	"5/31/1997"	"12/31/1997"		1.932
2044100	97	"Carcasses and half-carcasses of sheep, other than lamb, frozen"	"KG"	""	"B"	1	.023378	0	.031	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.082953	0	.11	0	"5/31/1997"	"12/31/1997"		1.32605
2044220	97	"Cuts of lamb meat with bone in, frozen"	"KG"	""	"B"	1	.001941	0	.009	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.033213	0	.154	0	"5/31/1997"	"12/31/1997"		4.63668
2044240	97	"Cuts of sheep meat with bone in, nesi, frozen"	"KG"	""	"B"	1	.02276	0	.031	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.08076	0	.11	0	"5/31/1997"	"12/31/1997"		1.36206
2044320	97	"Boneless meat of lamb, frozen"	"KG"	""	"B"	1	.002408	0	.009	0	"A+"	""	""	""		""	""	"CA"		0	0	0	0	"MX"		0	0	0	0	"E"		0	0	0		"IL"		0				"J"		0	0	0		""	""	1	.041204	0	.154	0	"5/31/1997"	"12/31/1997"		3.73751
